id,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AA,AA,AA,AA,AA,AA,AA,AA
331.34,-141.37,-124.36,-126.70,-125.64,-125.42,-125.71,-124.80,-124.82,-128.2875688,-125.1122814,-125.4851194,-127.4804454,-129.379103,-127.8707945,-124.827287,-130.4312856,-127.8425114,-128.5063866,-128.9469131,-127.6068819,-128.9846828,-129.1677243,-129.4770738,-126.6711348,-129.5738752,-144.35,-128.31,-131.19,-129.81,-129.70,-129.87,-128.73,-128.75
332.34,-142.34,-125.66,-128.11,-126.96,-126.77,-126.99,-126.04,-126.06,-129.7737437,-126.505701,-126.789383,-129.0639925,-131.0045723,-129.3852864,-126.2589702,-132.0430987,-129.4217632,-130.0850746,-130.556747,-129.1676346,-130.5171887,-130.6898417,-131.0796994,-128.1039778,-131.0268053,-145.44,-129.77,-132.88,-131.40,-131.33,-131.45,-130.21,-130.20
333.34,-143.33,-126.98,-129.58,-128.36,-128.15,-128.36,-127.35,-127.37,-131.3005433,-127.9418069,-128.1577755,-130.764971,-132.7853884,-130.8899254,-127.7814395,-133.6964689,-131.072924,-131.7502803,-132.2822281,-130.8281179,-132.1311679,-132.3140505,-132.7848977,-129.625582,-132.5319369,-146.61,-131.33,-134.64,-133.02,-133.00,-133.08,-131.77,-131.77
334.33,-144.35,-128.31,-131.19,-129.81,-129.70,-129.87,-128.73,-128.75,-132.9059595,-129.4321197,-129.6234865,-132.5736583,-134.6978176,-132.4707871,-129.3348262,-135.4279602,-132.8512077,-133.4905284,-134.1592344,-132.5436563,-133.897918,-134.0667807,-134.6342794,-131.2165763,-134.0951058,-147.82,-132.90,-136.42,-134.68,-134.75,-134.86,-133.41,-133.36
335.33,-145.44,-129.77,-132.88,-131.40,-131.33,-131.45,-130.21,-130.20,-134.5751795,-130.9551475,-131.1818949,-134.5130686,-136.690972,-134.151192,-131.0117244,-137.1961879,-134.6937994,-135.3777781,-136.1929335,-134.3382075,-135.7803805,-135.9432177,-136.6241884,-132.9618485,-135.8128402,-149.15,-134.59,-138.33,-136.47,-136.59,-136.70,-135.18,-135.03
336.33,-146.61,-131.33,-134.64,-133.02,-133.00,-133.08,-131.77,-131.77,-136.2767172,-132.5293469,-132.8365138,-136.571083,-138.751391,-135.9546034,-132.8244269,-139.0669772,-136.6606472,-137.4431035,-138.3849788,-136.2896724,-137.7742186,-137.9952182,-138.7438664,-134.8507893,-137.639564,-150.59,-136.40,-140.30,-138.41,-138.52,-138.65,-137.08,-136.79
337.33,-147.82,-132.90,-136.42,-134.68,-134.75,-134.86,-133.41,-133.36,-138.0927741,-134.239812,-134.6421413,-138.7720803,-140.8996874,-137.8948016,-134.7363768,-141.0021339,-138.7235878,-139.6163497,-140.7274087,-138.3607774,-139.9054694,-140.221047,-140.9993073,-136.9326967,-139.6224592,-152.18,-138.35,-142.36,-140.44,-140.55,-140.73,-139.08,-138.62
338.33,-149.15,-134.59,-138.33,-136.47,-136.59,-136.70,-135.18,-135.03,-140.0861935,-136.0770069,-136.5676398,-141.1218859,-143.1202264,-139.9989503,-136.7195713,-143.0311452,-140.9446779,-141.9557576,-143.160836,-140.6158593,-142.1592448,-142.5714959,-143.4096369,-139.1603965,-141.7292954,-153.91,-140.44,-144.49,-142.63,-142.69,-142.89,-141.17,-140.58
339.32,-150.59,-136.40,-140.30,-138.41,-138.52,-138.65,-137.08,-136.79,-142.2296456,-138.0489081,-138.6741708,-143.6363036,-145.4568009,-142.2735933,-138.6813537,-145.1503391,-143.3544511,-144.4658643,-145.7248214,-143.0195449,-144.5892786,-145.1082584,-145.9713128,-141.602987,-144.0388749,-155.76,-142.73,-146.68,-144.96,-144.95,-145.24,-143.35,-142.60
340.32,-152.18,-138.35,-142.36,-140.44,-140.55,-140.73,-139.08,-138.62,-144.4719318,-140.1675205,-140.9296098,-146.3821546,-147.9253163,-144.7328922,-140.6155947,-147.375723,-145.9699199,-147.0817374,-148.393794,-145.628464,-147.2404556,-147.8677359,-148.6401064,-144.1821495,-146.5345,-157.73,-145.17,-149.00,-147.48,-147.34,-147.78,-145.66,-144.67
341.32,-153.91,-140.44,-144.49,-142.63,-142.69,-142.89,-141.17,-140.58,-146.9349878,-142.4154456,-143.3812866,-149.3804752,-150.5087575,-147.3231163,-142.6698601,-149.7017682,-148.7954596,-149.8808181,-151.2297727,-148.4138815,-150.1160164,-150.8412334,-151.4778904,-146.9355154,-149.1406625,-159.80,-147.77,-151.48,-150.10,-149.87,-150.50,-148.14,-146.83
342.32,-155.76,-142.73,-146.68,-144.96,-144.95,-145.24,-143.35,-142.60,-149.5165136,-144.8209655,-146.0056101,-152.6063334,-153.1330252,-150.1515411,-144.9289851,-152.1735487,-151.8299502,-152.8004455,-154.212794,-151.4405537,-153.2279134,-154.1054462,-154.428425,-149.8574516,-152.0438629,-161.98,-150.51,-154.14,-152.98,-152.57,-153.48,-150.76,-149.13
343.32,-157.73,-145.17,-149.00,-147.48,-147.34,-147.78,-145.66,-144.67,-152.3801872,-147.4099861,-148.8107294,-156.0860215,-155.9316488,-153.1455477,-147.4619944,-154.8336297,-155.1143245,-155.8359405,-157.4014812,-154.6435737,-156.5465062,-157.649352,-157.5213044,-152.9060446,-155.1352084,-164.30,-153.44,-156.95,-156.00,-155.44,-156.69,-153.61,-151.63
344.31,-159.80,-147.77,-151.48,-150.10,-149.87,-150.50,-148.14,-146.83,-155.5111514,-150.2374117,-151.8807881,-159.829381,-158.8888852,-156.3902306,-150.2704341,-157.6553637,-158.5924913,-159.0095445,-160.7624364,-158.0652527,-160.0494009,-161.4253692,-160.786871,-156.1116022,-158.4334377,-166.78,-156.56,-159.93,-159.16,-158.53,-160.17,-156.69,-154.39
345.31,-161.98,-150.51,-154.14,-152.98,-152.57,-153.48,-150.76,-149.13,-158.9680347,-153.376243,-155.1977861,-163.8527612,-162.1405579,-159.9721345,-153.3493221,-160.7283052,-162.3711521,-162.3953716,-164.4299093,-161.7504958,-163.7570999,-165.4942091,-164.3414367,-159.5224804,-161.9711302,-169.50,-160.01,-163.10,-162.45,-161.81,-163.85,-160.08,-157.44
346.31,-164.30,-153.44,-156.95,-156.00,-155.44,-156.69,-153.61,-151.63,-162.7015247,-156.7427586,-158.8148169,-168.1601649,-165.6814415,-163.8961187,-156.7026332,-164.1241557,-166.52381,-165.9605745,-168.4634309,-165.7437896,-167.6224648,-169.8672164,-168.2547169,-163.1628011,-165.7986415,-172.47,-163.77,-166.40,-165.93,-165.25,-167.87,-163.64,-160.69
347.31,-166.78,-156.56,-159.93,-159.16,-158.53,-160.17,-156.69,-154.39,-166.9031497,-160.4673699,-162.8111732,-172.844294,-169.579282,-168.2718062,-160.4309781,-167.9841843,-171.1685508,-169.8052708,-172.9606667,-170.1122331,-171.6711834,-174.6831131,-172.5477506,-167.0706193,-169.9943425,-175.70,-167.89,-169.89,-169.70,-168.85,-172.18,-167.37,-164.21
348.31,-169.50,-160.01,-163.10,-162.45,-161.81,-163.85,-160.08,-157.44,-171.5688069,-164.5520065,-167.1919885,-178.1060908,-174.1070613,-173.213658,-164.6607777,-172.4672011,-176.3405051,-174.0304229,-178.0364164,-174.9862822,-175.9625768,-179.958695,-177.3030945,-171.423789,-174.5851437,-179.24,-172.47,-173.59,-173.75,-172.65,-176.83,-171.35,-168.02
349.30,-172.47,-163.77,-166.40,-165.93,-165.25,-167.87,-163.64,-160.69,-176.7522937,-168.970052,-172.0417049,175.9431065,-179.5200541,-178.6937958,-169.355249,-177.5797736,177.898386,-178.563812,176.3470299,179.6047487,179.3487595,174.1926893,177.4197313,-176.2184779,-179.5876719,176.84,-177.53,-177.52,-178.09,-176.73,178.02,-175.58,-172.17
350.30,-175.70,-167.89,-169.89,-169.70,-168.85,-172.18,-167.37,-164.21,177.4047149,-173.7857178,-177.4455069,169.0370472,174.0480349,175.1133404,-174.5788397,176.4967379,171.3451102,176.543615,170.0432549,173.5938835,174.0566077,167.6139287,171.577666,178.474958,174.8950392,172.53,176.85,178.19,177.16,178.91,172.23,179.83,-176.70
351.30,-179.24,-172.47,-173.59,-173.75,-172.65,-176.83,-171.35,-168.02,170.8270885,-179.1542457,176.4353745,160.8756179,166.1593008,167.9961827,179.4403316,169.5178366,163.4466676,171.0042506,162.736364,166.764326,167.9038041,160.0251561,165.0878162,172.5088074,168.708167,167.74,170.62,173.42,171.95,174.11,165.57,174.78,178.29
352.30,176.84,-177.53,-177.52,-178.09,-176.73,178.02,-175.58,-172.17,163.2856741,174.8450156,169.3979504,150.8321185,156.2621675,159.519449,172.3653167,161.0178662,153.1857113,164.438258,153.7982871,158.8438027,160.5296099,150.9614549,157.599158,165.7343933,161.7217949,162.49,163.78,167.94,166.31,168.77,157.93,169.13,172.84
353.30,172.53,176.85,178.19,177.16,178.91,172.23,179.83,-176.70,154.5159152,167.9819708,161.1562691,137.6995547,143.3240436,149.1379066,163.6628667,150.3700662,138.8056268,156.0354572,142.4263708,149.2900539,151.3271563,139.7064353,148.604528,157.7794826,153.8027788,156.68,156.33,161.24,159.92,162.24,148.80,162.34,166.56
354.29,167.74,170.62,173.42,171.95,174.11,165.57,174.78,178.29,143.8616769,159.8393677,151.194659,119.5410027,126.08037,136.0266422,152.4986761,136.3758115,117.346337,144.424755,127.2666456,136.5895501,139.1081521,124.9769379,137.0508535,147.8930744,144.5186355,150.12,147.85,152.31,151.93,153.25,137.30,153.39,158.88
355.29,162.49,163.78,167.94,166.31,168.77,157.93,169.13,172.84,130.4082781,149.4456125,138.2590315,94.33899221,103.7704006,119.2222804,137.207789,117.412301,86.43135993,127.4021118,107.1018662,117.7255781,121.7283749,105.3853915,121.9523798,135.1615942,132.8325083,142.49,137.21,140.18,140.34,140.23,122.28,141.30,149.18
356.29,156.68,156.33,161.24,159.92,162.24,148.80,162.34,166.56,112.6897892,135.0650009,120.5963224,64.35429756,78.29637412,98.18240417,115.1392177,92.28855733,53.19201341,101.4522204,82.37633113,89.09055033,97.26240959,81.10690877,102.4213905,118.6349276,117.3134271,133.96,124.19,121.99,121.92,118.46,102.77,124.81,136.24
357.29,150.12,147.85,152.31,151.93,153.25,137.30,153.39,158.88,89.7629339,113.5534385,96.23126163,37.34396369,54.07632285,74.40296079,83.84400698,64.02159442,28.00605178,66.73983307,57.03688858,54.33468817,67.53488151,56.11484785,79.15348415,97.68326808,96.70594107,123.95,107.69,93.11,89.76,81.93,79.07,100.94,117.28
358.29,142.49,137.21,140.18,140.34,140.23,122.28,141.30,149.18,63.66241284,81.95584874,67.0981817,17.49318801,34.63957138,51.6708192,51.37242531,39.24847142,11.02799338,36.71563271,35.84124654,26.79086821,40.8021298,34.97104827,55.47150878,73.46568746,71.27960875,110.95,86.77,56.97,50.08,43.07,54.93,71.42,90.35
359.28,133.96,124.19,121.99,121.92,118.46,102.77,124.81,136.24,39.38391123,47.15035535,40.3176009,3.082006233,19.49565836,32.27227874,26.78648215,20.19262589,-1.205009461,16.68641567,19.33643868,9.101366538,21.24309939,18.62292531,35.30524008,49.93686695,45.94112363,92.14,63.16,28.62,22.78,17.83,34.19,44.67,59.54
360.28,123.95,107.69,93.11,89.76,81.93,79.07,100.94,117.28,20.03129465,21.85528855,20.32736625,-7.951226977,7.332834335,16.55670163,9.679289874,5.655755637,-10.91012446,3.00861288,6.312728579,-2.71601719,7.284471701,6.012271106,19.35157244,30.3015099,25.43256243,62.04,41.12,10.03,6.52,2.36,17.89,24.56,33.12
361.28,110.95,86.77,56.97,50.08,43.07,54.93,71.42,90.35,5.25285047,5.279030125,6.049039322,-16.91982483,-2.860532648,3.872519141,-2.89881118,-5.781131036,-18.97214055,-7.315250169,-4.183105066,-11.54369792,-3.40041821,-4.150619237,6.745248444,14.83797187,10.34669818,21.09,23.06,-2.82,-4.79,-8.51,5.05,9.64,13.85
362.28,92.14,63.16,28.62,22.78,17.83,34.19,44.67,59.54,-6.329183459,-6.503302797,-4.888322023,-24.46359966,-11.63375161,-6.753875496,-12.84643445,-15.09015305,-25.93227126,-15.64486501,-12.97164784,-18.62251499,-12.15644698,-12.66726653,-3.640830889,2.507561949,-0.883114828,-12.17,8.88,-12.76,-13.61,-16.99,-5.34,-2.00,-0.34
363.28,62.04,41.12,10.03,6.52,2.36,17.89,24.56,33.12,-15.80880122,-15.61908834,-13.72430086,-31.0928636,-19.34585309,-15.80667448,-21.11581623,-22.89150242,-32.04688013,-22.71232772,-20.48730208,-24.63938136,-19.76336279,-20.07691885,-12.52757113,-7.704619508,-9.728761814,-32.55,-2.60,-20.87,-21.00,-24.05,-14.13,-11.60,-11.35
364.27,21.09,23.06,-2.82,-4.79,-8.51,5.05,9.64,13.85,-23.78727784,-23.51837814,-21.28269588,-36.91100503,-26.16053769,-23.62176659,-28.22336978,-29.56474807,-37.51881187,-28.92443719,-27.11581335,-30.06976323,-26.59537524,-26.67439449,-20.29631235,-16.52280342,-17.28019871,-45.84,-12.27,-27.82,-27.40,-30.11,-21.72,-19.76,-20.18
365.27,-12.17,8.88,-12.76,-13.61,-16.99,-5.34,-2.00,-0.34,-30.62064744,-30.45780132,-27.98906832,-42.14009002,-32.26014111,-30.48917529,-34.38757291,-35.37057638,-42.5091912,-34.60414522,-33.06532543,-35.08941353,-32.77931528,-32.68651753,-27.21470352,-24.28354318,-24.05162074,-55.54,-20.56,-33.87,-33.09,-35.49,-28.38,-26.83,-27.53
366.27,-32.55,-2.60,-20.87,-21.00,-24.05,-14.13,-11.60,-11.35,-36.56182003,-36.53573547,-33.92508235,-46.86693228,-37.70880885,-36.54495342,-39.75612644,-40.53995512,-47.07335735,-39.726589,-38.41042983,-39.81147095,-38.42689469,-38.22448058,-33.43496638,-31.1803842,-30.19913007,-63.12,-27.76,-39.23,-38.27,-40.35,-34.34,-33.12,-33.75
367.27,-45.84,-12.27,-27.82,-27.40,-30.11,-21.72,-19.76,-20.18,-41.76612901,-41.92535029,-39.09485394,-51.08922285,-42.62317585,-41.91252376,-44.54259353,-45.19254797,-51.28316062,-44.30893798,-43.22015673,-44.17346499,-43.5480942,-43.26043575,-38.95655339,-37.24705692,-35.8366581,-69.38,-34.05,-44.05,-43.02,-44.77,-39.63,-38.74,-39.19
368.27,-55.54,-20.56,-33.87,-33.09,-35.49,-28.38,-26.83,-27.53,-46.36426673,-46.7100816,-43.76981414,-54.92531103,-47.09089205,-46.64194256,-48.81260787,-49.4830835,-55.14586492,-48.49422539,-47.63286132,-48.19584758,-48.22075488,-47.83031525,-43.92853002,-42.5830392,-40.96040604,-74.62,-39.51,-48.53,-47.54,-48.98,-44.53,-43.85,-44.04
369.26,-63.12,-27.76,-39.23,-38.27,-40.35,-34.34,-33.12,-33.75,-50.55682269,-51.06948656,-48.11570097,-58.49292946,-51.1483312,-50.95818288,-52.70613651,-53.4271178,-58.71773167,-52.3657961,-51.69623912,-52.01027033,-52.50053099,-52.05514078,-48.44832865,-47.37150837,-45.66107608,-79.14,-44.48,-52.71,-51.83,-52.90,-49.03,-48.51,-48.50
370.26,-69.38,-34.05,-44.05,-43.02,-44.77,-39.63,-38.74,-39.19,-54.46978797,-55.14527039,-52.12458325,-61.75368274,-54.79468876,-54.87848501,-56.24458626,-57.04480684,-61.981504,-55.98890542,-55.43817715,-55.65495168,-56.4151561,-55.91279599,-52.57513766,-51.72255545,-50.03790197,-83.20,-49.10,-56.58,-55.81,-56.56,-53.16,-52.71,-52.58
371.26,-74.62,-39.51,-48.53,-47.54,-48.98,-44.53,-43.85,-44.04,-58.06950007,-58.93908148,-55.87165867,-64.7507632,-58.15352775,-58.44340515,-59.49039814,-60.40303025,-64.9990806,-59.39340651,-58.92215143,-59.11017085,-60.02705618,-59.48415129,-56.42327531,-55.71402396,-54.14704391,-86.81,-53.36,-60.18,-59.52,-59.95,-56.90,-56.58,-56.38
372.26,-79.14,-44.48,-52.71,-51.83,-52.90,-49.03,-48.51,-48.50,-61.39696716,-62.4180224,-59.32713765,-67.4850351,-61.25671259,-61.75004944,-62.48538479,-63.54011551,-67.79609769,-62.51582988,-62.12592777,-62.35529116,-63.32269494,-62.7754441,-59.9754802,-59.37941311,-57.97297281,-90.13,-57.33,-63.46,-62.94,-63.05,-60.32,-60.11,-59.95
373.26,-83.20,-49.10,-56.58,-55.81,-56.56,-53.16,-52.71,-52.58,-64.44820103,-65.62616389,-62.48494218,-70.00166994,-64.11660935,-64.71618476,-65.22697629,-66.45038723,-70.32007389,-65.42056387,-65.06173562,-65.34812942,-66.2962986,-65.78119754,-63.2340961,-62.75445678,-61.52462092,-93.15,-61.02,-66.48,-66.04,-65.90,-63.46,-63.36,-63.30
374.25,-86.81,-53.36,-60.18,-59.52,-59.95,-56.90,-56.58,-56.38,-67.22866599,-68.56510879,-65.40665857,-72.3142853,-66.72779412,-67.40808713,-67.7192778,-69.12125552,-72.6537676,-68.07019841,-67.74571804,-68.12712503,-69.03680965,-68.51770048,-66.20966963,-65.81513594,-64.75873997,-95.91,-64.44,-69.23,-68.87,-68.51,-66.35,-66.34,-66.42
375.25,-90.13,-57.33,-63.46,-62.94,-63.05,-60.32,-60.11,-59.95,-69.83633666,-71.26645961,-68.06839261,-74.44935566,-69.16936475,-69.84586478,-70.01834442,-71.59821521,-74.79249601,-70.555277,-70.20544381,-70.72619392,-71.56285236,-71.03073172,-68.9112042,-68.59621645,-67.74653983,-98.44,-67.59,-71.78,-71.48,-70.93,-69.00,-69.07,-69.37
376.25,-93.15,-61.02,-66.48,-66.04,-65.90,-63.46,-63.36,-63.30,-72.2424145,-73.72954701,-70.55143906,-76.48011701,-71.39626066,-72.08359108,-72.18990563,-73.91427782,-76.77502394,-72.847722,-72.49023719,-73.14412126,-73.90000388,-73.38223123,-71.41867567,-71.1716512,-70.51427603,-100.76,-70.53,-74.13,-73.97,-73.24,-71.48,-71.60,-72.04
377.25,-95.91,-64.44,-69.23,-68.87,-68.51,-66.35,-66.34,-66.42,-74.45834247,-75.98390833,-72.87069156,-78.37755467,-73.44157159,-74.16113023,-74.22167725,-76.03775202,-78.58804438,-74.98096084,-74.61028428,-75.41323078,-76.04980337,-75.52582218,-73.73593492,-73.54763055,-73.06718677,-102.87,-73.21,-76.34,-76.27,-75.40,-73.79,-73.93,-74.50
378.25,-98.44,-67.59,-71.78,-71.48,-70.93,-69.00,-69.07,-69.37,-76.50084577,-78.03810543,-75.01067965,-80.1565768,-75.38789218,-76.05638428,-76.11693285,-77.98906536,-80.20956012,-76.9567681,-76.57950294,-77.49705236,-78.01912429,-77.50939214,-75.88653097,-75.76620478,-75.43419211,-104.85,-75.67,-78.36,-78.42,-77.38,-75.97,-76.09,-76.76
379.24,-100.76,-70.53,-74.13,-73.97,-73.24,-71.48,-71.60,-72.04,-78.38728429,-79.96808095,-76.98459758,-81.7711546,-77.21883169,-77.79582862,-77.86448865,-79.75835447,-81.6931984,-78.79840355,-78.38057781,-79.42871985,-79.82775763,-79.28859176,-77.8261774,-77.80870752,-77.64382771,-106.66,-77.96,-80.22,-80.40,-79.27,-77.94,-78.08,-78.83
380.24,-102.87,-73.21,-76.34,-76.27,-75.40,-73.79,-73.93,-74.50,-80.11688832,-81.74501703,-78.81154763,-83.28928688,-78.94760449,-79.4487201,-79.56281961,-81.38432762,-83.06134154,-80.52192859,-80.05485271,-81.2021908,-81.49397815,-80.96745776,-79.62922393,-79.70672971,-79.67515922,-108.35,-80.01,-81.97,-82.23,-81.03,-79.79,-79.94,-80.75
381.24,-104.85,-75.67,-78.36,-78.42,-77.38,-75.97,-76.09,-76.76,-81.74552928,-83.39206014,-80.52919635,-84.68979376,-80.50921814,-80.99070824,-81.13482106,-82.87629892,-84.36039033,-82.12268086,-81.59617173,-82.85671432,-83.07035287,-82.54678814,-81.30522925,-81.47521929,-81.54188485,-109.94,-81.92,-83.59,-83.94,-82.65,-81.47,-81.64,-82.52
382.24,-106.66,-77.96,-80.22,-80.40,-79.27,-77.94,-78.08,-78.83,-83.27323175,-84.90901932,-82.15627322,-86.03280701,-81.99233249,-82.4739342,-82.6324389,-84.29559346,-85.57907124,-83.62537367,-83.09137799,-84.41431359,-84.58056064,-84.01853037,-82.85708437,-83.11094014,-83.27129357,-111.40,-83.67,-85.12,-85.52,-84.20,-83.07,-83.22,-84.13
383.24,-108.35,-80.01,-81.97,-82.23,-81.03,-79.79,-79.94,-80.75,-84.71895889,-86.32346789,-83.68374001,-87.31557107,-83.33271325,-83.86847423,-84.05672822,-85.60958239,-86.75920795,-85.018898,-84.49483963,-85.87519641,-85.99754076,-85.46178065,-84.29892625,-84.62329551,-84.88093754,-112.76,-85.26,-86.58,-87.01,-85.67,-84.60,-84.76,-85.65
384.23,-109.94,-81.92,-83.59,-83.94,-82.65,-81.47,-81.64,-82.52,-86.08136594,-87.6519812,-85.13855788,-88.46950884,-84.60471188,-85.19214337,-85.40240288,-86.88061425,-87.87599029,-86.34452279,-85.79721806,-87.2525446,-87.34629833,-86.77910909,-85.68173088,-86.06223565,-86.37640327,-114.04,-86.77,-87.92,-88.42,-87.07,-86.01,-86.14,-87.10
385.23,-111.40,-83.67,-85.12,-85.52,-84.20,-83.07,-83.22,-84.13,-87.36900646,-88.90130521,-86.49637176,-89.5758346,-85.79324506,-86.44964865,-86.71980001,-88.0953824,-88.91676581,-87.59465649,-87.03558635,-88.53772388,-88.63979593,-87.99912436,-86.95737806,-87.37506872,-87.80230816,-115.28,-88.17,-89.17,-89.68,-88.41,-87.35,-87.48,-88.47
386.23,-112.76,-85.26,-86.58,-87.01,-85.67,-84.60,-84.76,-85.65,-88.61394262,-90.06511316,-87.77054901,-90.61091055,-86.9178225,-87.65865219,-87.96771967,-89.26578731,-89.92820806,-88.79527459,-88.22815385,-89.75503848,-89.83575244,-89.14699854,-88.17700959,-88.64957316,-89.13927787,-116.42,-89.50,-90.35,-90.89,-89.67,-88.59,-88.72,-89.79
387.23,-114.04,-86.77,-87.92,-88.42,-87.07,-86.01,-86.14,-87.10,-89.8227791,-91.16825692,-88.96827104,-91.62417497,-88.00301454,-88.79056383,-89.18559407,-90.38213139,-90.87232377,-89.96270434,-89.35235878,-90.88467859,-90.9844421,-90.23494347,-89.32544428,-89.80131855,-90.3682584,-117.55,-90.75,-91.43,-92.06,-90.88,-89.80,-89.91,-91.07
388.23,-115.28,-88.17,-89.17,-89.68,-88.41,-87.35,-87.48,-88.47,-90.98429477,-92.22641443,-90.12637135,-92.60158951,-89.0414852,-89.91376397,-90.36645506,-91.47566565,-91.7955472,-91.10884792,-90.4497114,-91.96240403,-92.11898207,-91.30324522,-90.44448392,-90.90075788,-91.53944613,-118.57,-91.94,-92.48,-93.19,-92.04,-90.98,-91.07,-92.25
389.22,-116.42,-89.50,-90.35,-90.89,-89.67,-88.59,-88.72,-89.79,-92.09236744,-93.25848084,-91.25279325,-93.52701176,-90.03920157,-90.9495881,-91.47934336,-92.52337233,-92.62581576,-92.16905235,-91.50768403,-93.0170313,-93.19063849,-92.35518301,-91.51052939,-91.93990418,-92.66456452,-119.51,-93.08,-93.54,-94.27,-93.13,-92.08,-92.16,-93.40
390.22,-117.55,-90.75,-91.43,-92.06,-90.88,-89.80,-89.91,-91.07,-93.15020308,-94.2677094,-92.32173297,-94.43435849,-91.04069672,-91.95133619,-92.61007108,-93.56026381,-93.44736987,-93.23480114,-92.52308393,-94.01760981,-94.22021478,-93.36105592,-92.56033378,-92.90805583,-93.73382205,-120.39,-94.17,-94.53,-95.32,-94.16,-93.15,-93.22,-94.49
391.22,-118.57,-91.94,-92.48,-93.19,-92.04,-90.98,-91.07,-92.25,-94.18279172,-95.23496119,-93.36754804,-95.26291,-91.9970268,-92.89296093,-93.65541034,-94.48796709,-94.24526451,-94.23566902,-93.51620112,-94.94478632,-95.22128864,-94.31843198,-93.56480836,-93.87171947,-94.78152318,-121.17,-95.17,-95.47,-96.32,-95.13,-94.17,-94.22,-95.55
392.22,-119.51,-93.08,-93.54,-94.27,-93.13,-92.08,-92.16,-93.40,-95.15904693,-96.21758368,-94.37084059,-96.1042813,-92.97685444,-93.81369325,-94.68534126,-95.44861516,-95.02768812,-95.19079722,-94.4598587,-95.85973173,-96.18049724,-95.2167753,-94.50890785,-94.7711427,-95.82673601,-121.89,-96.16,-96.40,-97.33,-96.05,-95.16,-95.22,-96.56
393.22,-120.39,-94.17,-94.53,-95.32,-94.16,-93.15,-93.22,-94.49,-96.07532005,-97.13254221,-95.35517043,-96.92433415,-93.90418706,-94.67605705,-95.67985214,-96.38863776,-95.8442307,-96.12696109,-95.38790601,-96.79095098,-97.15498121,-96.12336737,-95.43171794,-95.69414475,-96.83103786,-122.61,-97.13,-97.31,-98.30,-96.96,-96.10,-96.19,-97.53
394.21,-121.17,-95.17,-95.47,-96.32,-95.13,-94.17,-94.22,-95.55,-96.97753643,-98.03505105,-96.32760054,-97.73160405,-94.81601184,-95.55222324,-96.67513361,-97.29211772,-96.60777226,-97.03219355,-96.27952728,-97.68560341,-98.10412963,-97.0185107,-96.33979505,-96.5774071,-97.83042558,-123.30,-98.05,-98.17,-99.25,-97.86,-97.01,-97.10,-98.49
